Step:,TDError,NNLose
41406,-499.84744,363.8279
41407,-509.9238,117.96324
41408,740.2292,433.8791
41409,301.79727,226.89267
41410,425.28372,468.82434
41411,-48.012474,217.19693
41412,-577.4636,196.18399
41413,459.82346,371.46918
41414,499.76138,483.71652
41415,-807.21497,135.95592
41416,-538.0292,76.15199
41417,628.7598,471.5065
41418,-160.88455,140.49718
41419,306.63336,231.95744
41420,966.29865,561.7148
41421,1006.51025,556.8086
41422,-208.30402,291.8748
41423,-61.579567,346.18112
41424,-605.7414,189.51193
41425,182.69626,375.40295
41426,-377.79755,511.94205
41427,706.81934,489.87903
41428,180.26857,340.64426
41429,128.64218,264.51324
41430,-113.20738,324.22162
41431,-476.2154,296.5614
41432,-687.95667,138.55908
41433,-1051.9426,57.65895
41434,-74.859695,254.41513
41435,-53.271637,273.13342
41436,174.5983,235.76933
41437,-123.52188,235.66365
41438,80.327866,328.84384
41439,-99.19784,380.80084
41440,-680.63257,56.761887
41441,-670.7715,60.588917
41442,361.6851,448.2995
41443,114.004974,212.89758
41444,36.56044,203.64532
41445,403.63007,255.21367
41446,299.53284,331.74252
41447,685.2694,416.776
41448,-329.7863,127.80311
41449,-322.21518,334.38242
41450,645.1926,478.70123
41451,371.06732,344.69778
41452,124.603455,265.2624
41453,314.05035,494.2819
41454,196.24843,269.87616
41455,230.46268,309.3512
41456,-336.54218,165.46872
41457,685.79285,449.52383
41458,-980.87524,233.81894
41459,87.28305,342.50464
41460,-766.4063,178.34607
41461,600.4873,500.38522
41462,-62.720932,160.9509
41463,-266.41284,79.19721
41464,232.95578,313.2
41465,-22.36052,207.78568
41466,278.9099,386.31653
41467,-41.41559,408.9403
41468,102.68143,385.1787
41469,-458.85925,170.16417
41470,-440.96817,200.12038
41471,328.07095,479.52878
41472,125.24348,346.27393
41473,-103.51077,243.47491
41474,604.0766,442.1958
41475,-72.78812,244.96815
41476,381.94336,367.08536
41477,-408.9021,163.60136
41478,345.97797,320.35815
41479,88.62615,490.0467
41480,-429.87888,296.11728
41481,121.614685,330.83737
41482,-672.1382,201.65323
41483,44.92186,326.43387
41484,275.94284,451.2409
41485,-83.42189,205.76967
41486,76.332115,281.55328
41487,367.38074,408.98593
41488,-171.50633,262.0174
41489,-251.14507,171.40372
41490,-186.38364,180.62619
41491,76.54775,335.46692
41492,-222.34787,505.82703
41493,42.667526,442.43756
41494,330.1548,385.49506
41495,106.60013,350.85394
41496,-172.83243,219.72789
41497,425.97232,402.7442
41498,1435.1785,780.86707
41499,456.0857,500.45047
41500,-203.9418,284.69287
41501,-344.5221,247.85704
41502,-361.67325,300.77036
41503,-499.45255,360.58704
41504,101.711914,426.28265
41505,268.1615,385.5923
41506,339.89587,286.49512
41507,129.47769,268.0976
41508,-646.6537,148.9089
41509,-18.560974,382.60767
41510,-188.4039,348.4472
41511,-106.31604,337.87543
41512,-784.872,202.15063
41513,-117.9162,275.25778
41514,74.009094,444.13565
41515,-296.67166,192.96567
41516,-340.35306,196.65678
41517,643.39874,409.79
41518,427.4,433.8472
41519,41.69539,371.50134
41520,276.50662,385.4042
41521,89.25485,394.07782
41522,-592.19586,283.37885
41523,-177.21541,163.44078
41524,212.09213,468.57913
41525,-513.1057,322.0517
41526,624.34753,353.09067
41527,-365.67493,175.32706
41528,417.79236,358.70792
41529,811.834,462.81613
41530,3.6710663,254.45575
41531,21.815384,345.33826
41532,-388.71085,169.09921
41533,-583.9994,176.38226
41534,-41.6912,274.03537
41535,-175.18958,372.9028
41536,603.2657,383.03577
41537,573.98047,393.14905
41538,520.14465,504.49796
41539,-637.18787,92.48825
41540,-283.84436,324.1269
41541,-522.57935,101.89554
41542,348.83917,354.4295
41543,768.5586,513.75934
41544,92.72373,410.93384
41545,-294.60696,176.99997
41546,37.68872,332.6299
41547,1134.4484,607.81934
41548,-312.2601,282.7061
41549,425.99902,395.90167
41550,388.09265,424.8553
41551,-588.1417,239.76733
41552,-521.5345,248.26425
41553,-181.12585,367.39612
41554,-563.2931,150.19781
41555,-26.592682,212.9755
41556,282.30167,362.5547
41557,18.751053,296.18628
41558,-537.546,116.04097
41559,758.6499,553.8345
41560,-279.14093,271.0848
41561,135.01993,455.91467
41562,-691.21826,115.127945
41563,-400.62903,241.9154
41564,169.4284,389.78806
41565,-332.16544,274.0931
41566,263.01212,291.50024
41567,605.3397,441.59973
41568,259.92133,271.50394
41569,283.4638,330.51584
41570,-299.85437,162.1962
41571,420.18192,510.5475
41572,-264.0172,207.93558
41573,47.23472,373.64352
41574,63.90621,362.77362
41575,-144.32706,258.9816
41576,203.56836,377.8269
41577,-289.61566,152.20529
41578,207.6682,372.055
41579,157.60477,387.51193
41580,-143.27328,136.7197
41581,-407.17938,215.94421
41582,-192.28137,231.80281
41583,508.88028,405.7974
41584,81.68677,427.70587
41585,615.5993,452.12967
41586,-692.12317,256.79327
41587,73.8461,384.01508
41588,145.5797,180.17697
41589,191.65286,387.6896
41590,195.57794,395.88177
41591,303.09326,428.04172
41592,-38.23069,428.68433
41593,-546.05237,151.2704
41594,34.43908,315.9643
41595,-382.65173,227.81836
41596,-236.22447,180.93497
41597,-352.14993,199.49231
41598,64.486374,299.9057
41599,-214.66072,212.4433
41600,-474.19556,201.03374
41601,-275.55872,205.81563
41602,585.6006,411.93338
41603,-145.91931,325.873
41604,301.03937,328.79404
41605,-382.61243,195.3627
41606,185.3613,438.21082
41607,371.00674,413.09753
41608,22.58088,240.4276
41609,-268.62338,146.02325
41610,-11.171341,175.26138
41611,134.76074,247.94919
41612,567.7233,338.82812
41613,124.41725,218.69394
41614,540.3055,472.584
41615,-672.8971,104.38859
41616,89.408356,266.6012
41617,-238.47394,254.80307
41618,-196.2145,256.4419
41619,168.31497,476.1919
41620,1085.6001,411.89154
41621,-441.78656,277.75626
41622,-1103.6847,336.92926
41623,-186.90125,221.55313
41624,705.1831,365.01566
41625,344.24054,443.63623
41626,-125.98743,234.14365
41627,-92.52524,254.79025
41628,161.83124,367.994
41629,902.5152,723.8165
41630,-384.3684,343.554
41631,177.28741,442.76123
41632,-538.9595,128.80542
41633,-418.71854,166.58775
41634,-127.757385,270.1726
41635,99.66489,310.94724
41636,-248.23157,223.69855
41637,12.621841,108.69217
41638,70.55652,317.37805
41639,353.07117,410.8787
41640,-269.16312,451.34583
41641,-752.243,120.339165
41642,150.30228,555.51306
41643,-26.326431,544.22406
41644,63.19809,280.43134
41645,124.547134,317.1443
41646,-107.86893,236.90341
41647,636.22516,372.04614
41648,976.3616,618.99927
41649,134.7699,414.594
41650,-403.4071,189.03763
41651,-135.4838,380.28357
41652,-279.5256,219.40915
41653,814.4144,484.4924
41654,-134.43825,322.83215
41655,29.360031,342.89444
41656,-359.5211,302.2397
41657,273.3235,313.57642
41658,-244.17877,319.61353
41659,-653.22766,214.75081
41660,-508.31552,191.03854
41661,145.69543,247.56697
41662,267.06668,327.00012
41663,201.56723,467.37814
41664,-772.5297,281.59857
41665,454.847,510.95673
41666,516.59155,477.89807
41667,569.3369,537.871
41668,228.81897,452.87274
41669,-344.41345,323.03824
41670,-176.5057,384.67877
41671,-485.08286,323.9875
41672,-350.09662,231.01006
41673,393.24017,342.79007
41674,571.2296,434.9088
41675,329.6855,422.22766
41676,198.76013,349.09247
41677,-580.1884,217.34673
41678,321.46136,419.41962
41679,-340.2541,256.95844
41680,-562.1146,248.89427
41681,198.05826,358.32816
41682,224.00761,343.00668
41683,-197.09393,325.48953
41684,77.58588,350.11206
41685,385.226,384.8288
41686,-283.01007,84.087
41687,670.21155,536.3896
41688,-257.68768,244.2768
41689,-490.47983,262.53146
41690,17.073792,291.43124
41691,-601.0792,176.601
41692,-627.5615,111.4615
41693,44.889816,289.55994
41694,50.02765,217.52377
41695,158.22859,413.10928
41696,-487.62045,95.346855
41697,541.5006,349.74527
41698,876.79877,544.50433
41699,36.19644,370.8225
41700,955.1295,430.9713
41701,-178.48251,250.38104
41702,-3.8341675,406.7017
41703,-639.4898,260.7594
41704,466.38248,581.9377
41705,-732.2915,257.15775
41706,-359.73273,225.77066
41707,24.832848,273.0285
41708,-227.0231,240.68088
41709,115.9544,280.49615
41710,412.82028,425.2459
41711,-155.51936,355.68173
41712,-346.36163,293.9569
41713,35.125793,474.94385
41714,45.799393,324.73044
41715,170.18954,401.9705
41716,-597.8251,129.72438
41717,366.21344,403.86365
41718,197.35054,274.42102
41719,588.7018,480.46216
41720,-607.5067,178.72186
41721,-121.63872,178.90689
41722,85.08849,395.19336
41723,541.6233,380.47568
41724,-197.55914,341.83038
41725,-370.7456,205.74652
41726,484.65906,404.11826
41727,-633.84125,176.40915
41728,-453.6336,163.38022
41729,288.55133,520.2816
41730,395.95023,343.29303
41731,-149.19809,216.11722
41732,35.76674,428.50098
41733,-500.70245,115.33664
41734,-364.70123,228.18575
41735,46.613007,267.70078
41736,468.6465,350.3603
41737,387.65955,282.6108
41738,775.50366,428.4098
41739,-98.58788,145.39427
41740,-42.32939,385.09332
41741,-101.18086,230.05347
41742,295.23367,389.70804
41743,-368.31564,242.5473
41744,187.91232,346.92453
41745,262.94174,421.7655
41746,-693.38696,132.65701
41747,286.2765,383.19086
41748,-271.26895,184.702
41749,-135.70097,309.04633
41750,132.15295,322.75717
41751,167.13217,247.26987
41752,-336.3687,241.73404
41753,192.40254,443.9274
41754,671.809,528.8911
41755,-200.46432,202.42824
41756,-76.15073,317.13733
41757,-153.12299,326.05228
41758,75.70632,375.59033
41759,72.53644,275.2891
41760,866.0007,632.11035
41761,-204.62563,318.86804
41762,-29.309662,284.39948
41763,73.125824,284.2395
41764,-668.6035,199.13133
41765,119.51251,360.84747
41766,192.14786,269.9364
41767,-225.9639,204.93979
41768,837.8552,547.4341
41769,432.61945,419.82202
41770,-721.15576,168.90115
41771,290.8374,428.77588
41772,-44.393555,283.7735
41773,62.37149,510.31772
41774,-423.85898,242.81018
41775,198.92427,466.8401
41776,-70.18823,338.90845
41777,364.36548,347.60364
41778,-837.1373,55.102608
41779,-302.5398,273.65082
41780,445.0844,398.21185
41781,244.46184,259.78555
41782,1095.3042,681.96765
41783,-653.8797,174.42105
41784,-474.8063,394.3324
41785,-368.37466,322.56384
41786,146.19011,404.91278
41787,-179.02472,318.64493
41788,-524.129,139.75482
41789,471.41925,324.15024
41790,223.44827,332.90906
41791,716.31335,475.1697
41792,123.3263,328.55786
41793,-201.33092,456.8595
41794,-724.2731,204.73534
41795,-619.05994,268.2979
41796,376.0969,357.77228
41797,522.9705,486.12033
41798,645.16785,473.53113
41799,264.70377,330.10486
41800,-864.5731,171.39886
41801,-801.18585,162.4296
41802,1409.2222,837.7088
41803,135.56938,341.36655
41804,365.53262,429.80264
41805,294.58572,432.0163
41806,-354.7417,417.54114
41807,-399.23517,203.37473
41808,-601.25854,222.7027
41809,-135.23477,341.7949
41810,49.296265,266.4527
41811,155.52881,419.801
41812,13.674728,312.05634
41813,-891.379,59.814087
41814,-645.282,206.09738
41815,241.15579,395.8344
41816,-26.996216,201.3933
41817,-196.98483,214.01773
41818,309.93546,358.0622
41819,252.42703,352.56476
41820,-331.757,40.04221
41821,330.3618,420.82095
41822,-488.55746,258.2182
41823,672.2672,445.59326
41824,404.62872,399.3925
41825,112.357346,263.0792
41826,134.98843,321.2926
41827,-191.70822,416.89984
41828,252.26678,448.60397
41829,-266.32043,228.6913
41830,-516.9977,210.6156
41831,385.27856,397.26837
41832,-83.85107,223.7648
41833,-183.80408,194.89717
41834,-227.2436,198.32413
41835,508.58786,398.72998
41836,-218.23875,276.76428
41837,-526.10614,78.495895
41838,-207.92078,161.85362
41839,-126.826096,368.30487
41840,-103.41931,302.1735
41841,-183.21243,159.6676
41842,90.20476,262.76077
41843,621.00476,365.05582
41844,-16.860352,174.70393
41845,-166.98645,330.1128
41846,-235.01831,419.39288
41847,-106.37392,197.63138
41848,119.83811,353.21313
41849,292.75482,320.39862
41850,411.497,313.28766
41851,-173.44641,340.56186
41852,190.68951,411.8049
41853,-561.8223,118.33596
41854,-73.81839,353.59512
41855,-138.10548,225.86525
41856,316.29855,199.25229
41857,532.0834,436.79486
41858,-302.5697,78.45885
41859,-558.5849,80.051796
41860,-126.49158,211.95728
41861,31.55075,335.09375
41862,337.29623,407.05975
41863,-31.460472,246.60999
41864,377.59692,447.90237
41865,-444.79578,169.77739
41866,-367.1966,193.23064
41867,429.34653,423.44708
41868,-109.30765,153.9086
41869,834.5325,412.23764
41870,175.00873,264.34894
41871,202.51753,442.1161
41872,-65.73143,209.74887
41873,-290.6946,255.38177
41874,-56.78305,270.6065
41875,-45.769897,314.5545
41876,-295.9249,230.30737
41877,-117.798065,300.5464
41878,342.30145,381.62552
41879,107.45447,318.30197
41880,415.36987,405.11353
41881,496.95282,337.8476
41882,436.57257,361.746
41883,-343.18985,385.0169
41884,-269.94138,369.1451
41885,-437.24423,275.47794
41886,169.26627,425.69427
41887,46.54361,334.29053
41888,-37.664215,332.5904
41889,-91.49492,310.70108
41890,224.20467,423.80304
41891,69.78701,276.34326
41892,48.137115,427.9861
41893,78.06743,388.02945
41894,-438.22784,221.8336
41895,-463.41693,264.1019
41896,-812.0224,209.65697
41897,84.14454,349.77734
41898,-284.21463,224.98643
41899,504.35413,405.85892
41900,-466.87918,321.7641
41901,-547.9543,154.1794
41902,88.136604,306.72418
41903,757.6417,520.1408
41904,291.0495,286.63312
41905,565.5835,397.58008
41906,91.497116,265.86435
41907,351.51215,449.2328
41908,-658.86176,165.39491
41909,-143.349,357.052
41910,-564.40857,236.65936
41911,942.0328,538.28284
41912,-636.23364,115.99725
41913,551.7571,409.81985
41914,-490.3042,155.96165
41915,-269.0019,258.08728
41916,478.1764,399.1484
41917,310.4681,334.28528
41918,150.63953,423.35168
41919,147.80307,374.0219
41920,-292.8756,242.35861
41921,-586.83295,185.62344
41922,-529.2439,304.3636
41923,-491.93143,89.6977
41924,736.76624,367.3921
41925,-188.91861,135.67438
41926,354.33084,437.3952
41927,209.71536,316.75635
41928,359.16583,348.0565
41929,167.94394,333.6706
41930,288.9447,322.71368
41931,265.607,364.2964
41932,436.20648,587.7367
41933,-169.59357,383.97357
41934,-860.73865,153.9122
41935,-550.08435,230.92595
41936,156.28291,358.91132
41937,-130.06236,138.24022
41938,-87.38736,160.41693
41939,-642.49164,103.950806
41940,-47.285942,372.71143
41941,151.39189,229.47949
41942,-30.407532,293.14175
41943,133.79672,364.14597
41944,-571.0858,130.08292
41945,346.7534,469.38834
41946,367.6401,429.2729
41947,549.1564,481.81927
41948,-24.039734,385.4928
41949,-257.65024,241.0911
41950,850.8884,353.761
41951,464.77362,351.9768
41952,-339.0094,288.58673
41953,-541.8709,160.8874
41954,233.71463,362.24347
41955,-37.33039,213.59708
41956,-101.45175,361.32324
41957,96.01462,214.21657
41958,338.3841,418.33023
41959,162.79184,304.7837
41960,581.66956,472.21014
41961,34.99246,374.79175
41962,107.966965,384.7409
41963,-259.50388,285.53494
41964,-198.76091,398.79803
41965,-625.4785,219.01158
41966,-297.44678,265.51794
41967,-380.25482,173.81421
41968,-187.34155,152.96135
41969,63.31305,142.43567
41970,-253.03273,231.05957
41971,120.77991,178.75793
41972,637.56195,467.6159
41973,423.64966,485.05508
41974,-601.78357,301.3988
41975,-791.7975,385.0752
41976,-5.2492065,321.96667
41977,538.1011,456.88364
41978,185.56787,449.69897
41979,-39.776123,295.67993
41980,725.8865,433.53995
41981,-83.27315,139.09514
41982,-168.0115,381.26624
41983,-277.93015,456.7691
41984,547.84265,386.69717
41985,-836.27405,256.65588
41986,-667.1488,44.96717
41987,-36.25512,223.35406
41988,1135.7742,602.1248
41989,220.78563,246.18454
41990,-586.6347,116.579315
41991,-39.9022,257.25397
41992,51.7509,270.39014
41993,29.014984,268.33636
41994,9.764755,265.44406
41995,-306.23865,236.59647
41996,-111.88747,314.45255
41997,37.774094,219.80667
41998,-55.131424,298.4213
41999,556.477,353.305
42000,-46.07126,286.0645
42001,-249.4747,254.20242
42002,-550.84827,226.53218
42003,624.60925,507.48093
42004,202.11977,451.51227
42005,66.67134,355.05396
42006,204.33493,375.31995
42007,-981.36896,77.907936
42008,587.6457,536.4265
42009,-141.58737,310.3175
42010,248.11537,451.8308
42011,247.52452,334.46082
42012,-995.51697,191.97804
42013,-61.115025,176.95084
42014,221.01718,339.77362
42015,108.09471,257.33725
42016,135.367,406.53552
42017,105.05287,248.14136
42018,-246.22649,178.97667
42019,-111.34193,366.3393
42020,244.22421,414.31494
42021,118.38018,430.91043
42022,20.13034,265.69177
42023,-375.98132,152.35199
42024,-116.54292,288.43738
42025,919.4759,587.849
42026,363.83664,274.77682
42027,377.03748,456.32736
42028,-279.95984,258.72922
42029,-318.12225,176.16731
42030,-307.7443,324.2503
42031,-8.495316,364.1688
42032,-293.40112,270.84918
42033,645.5741,382.2663
42034,239.36064,292.57947
42035,541.31256,385.6959
42036,732.8348,609.4293
42037,-317.06354,320.4013
42038,-773.8876,193.41638
42039,-262.9171,416.63187
42040,-67.7181,369.79358
42041,-248.99164,272.864
42042,-79.280426,351.57922
42043,-236.17903,258.50772
42044,-239.18016,168.59618
42045,528.4675,471.12732
42046,233.49222,484.0467
42047,1061.0093,729.08466
42048,375.0547,528.73895
42049,-1168.7627,147.95364
42050,-572.5778,204.13788
42051,70.41968,472.7638
42052,-850.10876,54.398857
42053,17.228516,266.81235
42054,417.3643,512.72437
42055,168.75433,355.77036
42056,-439.9243,250.74217
42057,469.53497,358.89142
42058,-271.9271,204.2587
42059,-483.41577,172.0423
42060,-346.25806,299.2691
42061,-317.05817,207.90683
42062,-72.464066,302.1756
42063,408.93433,297.25192
42064,91.27292,322.97833
42065,442.7281,347.57245
42066,494.03482,359.55557
42067,-180.68988,353.26892
42068,-196.26425,198.48744
42069,-87.576584,216.98846
42070,-75.812675,199.66559
42071,-73.528564,231.95876
42072,312.06165,316.46313
42073,559.35376,387.9765
42074,344.38104,399.0668
42075,-294.45978,209.86328
42076,-518.76776,120.86223
42077,-151.44223,254.82794
42078,-189.4442,385.8659
42079,320.3203,430.7874
42080,654.5043,502.7442
42081,227.22803,383.70917
42082,363.74353,502.41776
42083,-75.70111,401.4716
42084,73.84379,401.8684
42085,-494.26727,244.84627
42086,395.7168,348.92813
42087,-577.1887,172.15877
42088,-458.02316,223.40536
42089,-548.43494,135.27283
42090,119.46539,314.7326
42091,190.30667,277.89996
42092,508.083,332.21198
42093,-95.59032,247.38605
42094,397.2759,438.50446
42095,-762.9954,204.55481
42096,416.67145,413.85486
42097,394.27167,484.22998
42098,-431.48062,260.13055
42099,71.93287,292.3411
42100,-259.54825,300.9057
42101,-162.8414,365.7052
42102,-209.12015,172.11703
42103,99.770615,191.62006
42104,369.93475,282.0257
42105,462.8363,350.90225
42106,308.93195,351.68683
42107,-61.760956,331.28427
42108,-684.7803,232.60133
42109,19.299515,349.49252
42110,-330.51663,309.186
42111,-477.86884,346.4804
42112,-260.84805,174.58539
42113,-354.1686,122.646454
42114,551.11523,346.27075
42115,116.84268,291.75443
42116,-83.2484,223.20013
42117,4.1554565,309.46155
42118,684.78375,424.91852
42119,-519.84686,150.4978
42120,594.0045,465.57883
42121,-372.65613,298.3916
42122,-353.6803,275.22403
42123,188.41708,320.0326
42124,76.59308,307.56915
42125,-592.1903,125.50087
42126,43.797142,124.79988
42127,1263.3892,575.54944
42128,415.54388,414.3042
42129,663.26685,528.36597
42130,-407.32782,259.45383
42131,42.54152,419.129
42132,-711.5732,183.15137
42133,164.81143,391.0251
42134,192.48257,309.0761
42135,54.848938,326.9693
42136,186.4617,310.15027
42137,311.57068,340.4302
42138,-304.83942,214.22757
42139,-404.29852,342.6239
42140,-975.604,124.68195
42141,38.84066,322.04257
42142,-185.39961,316.4911
42143,453.77124,399.6242
42144,339.63632,456.97266
42145,147.67699,499.90094
42146,227.48224,355.56027
42147,-107.69374,282.31506
42148,-277.58728,230.7436
42149,-767.7626,182.65132
42150,691.911,505.1312
42151,265.26294,548.42065
42152,-230.87627,219.34885
42153,-448.56717,160.25336
42154,-473.87964,178.39786
42155,-440.03073,270.68494
42156,8.643707,253.17776
42157,30.19833,166.1292
42158,-471.88687,264.36496
42159,-0.10997009,182.76004
42160,485.9227,294.68243
42161,595.6111,466.23697
42162,853.4571,645.14087
42163,1072.7473,608.59143
42164,-303.88232,363.2757
42165,-354.57285,225.5327
42166,-50.541122,310.17285
42167,-73.503494,263.2616
42168,198.94524,291.7702
42169,906.30774,518.5271
42170,-65.09558,264.36935
42171,-328.7603,155.52026
42172,-340.48676,139.10486
42173,5.342163,293.50226
42174,-282.00198,340.45245
42175,-266.66562,313.31012
42176,-153.91606,271.51373
42177,-542.0282,118.70418
42178,-191.91415,242.82506
42179,539.6708,369.60144
42180,490.31946,327.24292
42181,-289.40396,196.68047
42182,213.48578,362.05704
42183,-303.0522,334.0491
42184,-276.237,242.59848
42185,232.26921,313.2652
42186,-365.6224,294.4177
42187,-469.68726,222.147
42188,106.43825,339.46066
42189,-269.62695,262.4624
42190,-92.003586,173.63663
42191,-176.4322,128.17352
42192,60.583054,232.36765
42193,878.1454,572.1281
42194,58.830414,247.39856
42195,-30.399292,221.27313
42196,-390.9496,272.15363
42197,-720.98035,224.97852
42198,-312.63477,204.8075
42199,-176.12616,265.62512
42200,37.975067,302.02594
42201,126.74906,196.72736
42202,1021.41626,580.33856
42203,-113.55652,163.69724
42204,577.0951,352.44086
42205,-554.671,172.48315
42206,100.13718,340.8701
42207,41.657715,225.25519
42208,709.8939,500.08295
42209,-233.90997,245.656
42210,-27.536118,291.65137
42211,199.19366,348.4994
42212,427.69925,380.92337
42213,781.3034,605.65845
42214,134.33762,410.61383
42215,314.45026,499.08258
42216,-564.9995,205.68304
42217,-663.1358,144.2782
42218,-322.46814,246.2723
42219,295.8584,456.14124
42220,55.01367,258.2721
42221,-93.462234,255.38365
42222,-60.120285,276.6474
42223,167.95538,321.22302
42224,96.81122,407.953
42225,-183.25908,360.99994
42226,-494.50198,415.42392
42227,-267.88666,365.31027
42228,79.99416,349.81476
42229,-23.832977,395.1548
42230,-383.92712,344.07556
42231,-548.2687,133.10324
42232,73.37291,187.91876
42233,258.42792,332.1271
42234,251.52594,258.8863
42235,234.29108,307.23917
42236,-279.0972,299.83655
42237,167.13884,484.9389
42238,-672.78687,128.10455
42239,-552.7591,210.26141
42240,391.9754,343.38846
42241,-110.559105,207.08336
42242,244.91135,321.84332
42243,-24.469566,174.02463
42244,318.22498,262.67932
42245,647.2942,404.4909
42246,100.57532,472.04874
42247,359.51544,327.36353
42248,-411.72852,262.71582
42249,-722.74023,50.9573
42250,27.801971,338.2244
42251,355.6432,419.01404
42252,156.97525,217.53143
42253,-267.00305,422.54086
42254,-203.58838,193.71242
42255,-132.02194,243.64944
42256,-97.53079,227.02454
42257,652.85583,411.33307
42258,483.88663,372.17526
42259,-625.4185,190.7545
42260,934.2146,751.5973
42261,50.490013,230.41687
42262,-650.7479,206.86963
42263,591.46313,494.34363
42264,2.5636292,274.34152
42265,-52.84401,253.87581
42266,-497.44073,230.89722
42267,343.20718,333.78107
42268,274.29214,356.11523
42269,-351.93695,296.49918
42270,440.26785,319.6364
42271,-481.2528,229.51996
42272,-241.99767,314.4022
42273,225.19882,464.99625
42274,316.80984,246.17944
42275,595.49316,405.67584
42276,-461.1552,175.94653
42277,-696.18384,158.08144
42278,248.79468,487.74927
42279,-701.1587,112.9309
42280,-43.958588,194.65117
42281,1001.8755,583.93225
42282,-182.97021,418.22543
42283,504.92297,480.60315
42284,294.71188,548.3946
42285,-26.359238,316.70813
42286,-300.92264,254.48022
42287,-804.2742,162.02809
42288,115.711815,413.09875
42289,127.19409,292.1667
42290,299.28207,348.6899
42291,512.84595,528.65546
42292,-75.19925,340.8117
42293,76.42934,332.74487
42294,316.8577,472.7638
42295,-30.892548,365.86575
42296,-85.247375,311.84503
42297,-341.00537,236.80939
42298,-576.903,436.47586
42299,-118.137314,458.46216
42300,158.56757,294.2117
42301,938.45984,524.44543
42302,-203.22066,231.27719
42303,712.41644,579.53864
42304,-384.0456,239.20053
42305,-208.37979,313.21143
42306,-350.02863,292.80127
42307,247.10358,529.66754
42308,-326.72803,326.7921
42309,-173.45847,263.11774
42310,-250.84827,274.5534
42311,-234.55481,347.1804
42312,158.05121,335.89514
42313,845.99646,585.7163
42314,-249.19315,148.91306
42315,-687.2344,88.86124
42316,-774.6583,82.04666
42317,-738.49713,53.980522
42318,-93.588455,197.29503
42319,904.2195,428.33136
42320,250.91843,291.8603
42321,277.00024,277.92233
42322,-20.97348,184.34222
42323,-123.09465,252.17648
42324,27.865715,351.14062
42325,-672.45746,165.75223
42326,-98.20575,358.13635
42327,677.8845,492.33133
42328,86.085464,91.43613
42329,501.87878,437.52728
42330,900.3278,513.97345
42331,421.74933,358.34937
42332,143.66391,395.23657
42333,-338.1523,300.54147
42334,-428.63275,163.56447
42335,-596.85364,45.08474
42336,-97.36298,349.71832
42337,-424.29605,191.52832
42338,-116.970764,238.14967
42339,390.39392,247.29941
42340,201.33687,152.6589
42341,704.0233,378.97968
42342,-502.945,171.29211
42343,-73.88083,373.38718
42344,511.43427,422.66095
42345,-330.28012,231.72098
42346,-477.0057,405.5824
42347,287.80707,292.9958
42348,-686.4272,132.69472
42349,573.3108,624.1911
42350,31.84507,201.20561
42351,545.3251,463.3329
42352,275.0706,295.34927
42353,-309.5025,119.894646
42354,-150.81366,242.53038
42355,21.440842,378.3299
42356,-399.00162,196.61047
42357,-695.6986,177.12099
42358,-105.16948,211.11673
42359,-198.8222,215.89384
42360,1138.1088,529.54016
42361,1209.8269,761.2472
42362,-68.66525,312.92285
42363,-63.67939,400.96362
42364,586.7329,557.1005
42365,-957.8307,214.62459
42366,397.73386,616.6511
42367,-912.59985,108.6409
42368,-630.7467,147.52342
42369,-514.5902,187.23373
42370,-530.9974,100.075264
42371,46.98269,246.89398
42372,443.59042,183.83601
42373,237.58195,367.3647
42374,466.19977,365.93488
42375,-176.44688,286.56567
42376,-903.0333,261.54846
42377,129.5197,403.8413
42378,-543.73505,130.52866
42379,105.71004,309.6371
42380,-171.5193,237.41989
42381,594.093,338.799
42382,915.9773,428.05292
42383,1297.0537,560.3208
42384,-229.11835,381.6471
42385,-535.4315,154.30255
42386,104.20599,325.00375
42387,-69.264496,327.37772
42388,-159.37192,352.36743
42389,-726.5124,104.54944
42390,378.47394,395.52325
42391,673.87366,430.94037
42392,-149.32935,129.36984
42393,42.671387,330.65387
42394,-107.09111,271.64633
42395,421.79968,380.22702
42396,-236.70645,355.24622
42397,-607.12506,182.0231
42398,484.11664,420.83728
42399,219.3633,365.92166
42400,288.77582,345.403
42401,-465.16174,223.12709
42402,-313.6182,185.69547
42403,-31.726715,281.6213
42404,-35.206375,153.83847
42405,-131.93158,180.83453
42406,20.387405,181.3142
42407,38.536312,113.77151
42408,424.8426,434.34204
42409,242.93391,338.09805
42410,108.66661,369.8806
42411,-563.7368,225.83867
42412,-79.749084,310.67676
42413,-319.9472,266.17606
42414,-496.9863,221.04193
42415,131.14775,134.7229
42416,443.448,224.8866
42417,-63.829697,139.30109
42418,-352.76575,137.0094
42419,524.9072,382.81476
42420,550.32544,446.5724
42421,927.5237,604.55457
42422,177.74667,293.71588
42423,525.07056,491.48633
42424,189.56143,464.26862
42425,-321.40137,254.91689
42426,42.101807,356.34152
42427,559.7601,505.9936
42428,-396.3672,303.59885
42429,-98.13962,285.1794
42430,192.37648,374.65503
42431,464.27325,321.76102
42432,-200.78394,342.62534
42433,-576.39545,148.40877
42434,-980.8546,264.6739
42435,-469.10928,301.3651
42436,-948.629,138.17645
42437,-28.606728,253.27295
42438,852.8961,547.8265
42439,84.307526,314.75574
42440,490.4358,500.93045
42441,-586.734,294.27216
42442,-1226.0962,238.42487
42443,-482.943,256.48456
